Fytoken,Symbol Details,Exchange Instrument type,Minimum lot size,Tick size,ISIN,Last update date,Expiry date,Symbol ticker,Exchange,Segment,Scrip code,Underlying scrip code,Strike price,Option type
101123021644095,NIFTY 23 Feb 16 17850 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321617850CE,10,11,44095,NIFTY,17850.0,CE
101123021644100,NIFTY 23 Feb 16 17900 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321617900PE,10,11,44100,NIFTY,17900.0,PE
101123021644099,NIFTY 23 Feb 16 17900 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321617900CE,10,11,44099,NIFTY,17900.0,CE
101123021644102,NIFTY 23 Feb 16 17950 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321617950PE,10,11,44102,NIFTY,17950.0,PE
101123021644101,NIFTY 23 Feb 16 17950 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321617950CE,10,11,44101,NIFTY,17950.0,CE
101123021644103,NIFTY 23 Feb 16 18000 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618000CE,10,11,44103,NIFTY,18000.0,CE
101123021644104,NIFTY 23 Feb 16 18000 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618000PE,10,11,44104,NIFTY,18000.0,PE
101123021644105,NIFTY 23 Feb 16 18050 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618050CE,10,11,44105,NIFTY,18050.0,CE
101123021644106,NIFTY 23 Feb 16 18050 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618050PE,10,11,44106,NIFTY,18050.0,PE
101123021644107,NIFTY 23 Feb 16 18100 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618100CE,10,11,44107,NIFTY,18100.0,CE
101123021644108,NIFTY 23 Feb 16 18100 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618100PE,10,11,44108,NIFTY,18100.0,PE
101123021644109,NIFTY 23 Feb 16 18150 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618150CE,10,11,44109,NIFTY,18150.0,CE
101123021644110,NIFTY 23 Feb 16 18150 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618150PE,10,11,44110,NIFTY,18150.0,PE
101123021644111,NIFTY 23 Feb 16 18200 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618200CE,10,11,44111,NIFTY,18200.0,CE
101123021644114,NIFTY 23 Feb 16 18200 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618200PE,10,11,44114,NIFTY,18200.0,PE
101123021644116,NIFTY 23 Feb 16 18250 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618250PE,10,11,44116,NIFTY,18250.0,PE
101123021644115,NIFTY 23 Feb 16 18250 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618250CE,10,11,44115,NIFTY,18250.0,CE
101123021644117,NIFTY 23 Feb 16 18300 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618300CE,10,11,44117,NIFTY,18300.0,CE
101123021644118,NIFTY 23 Feb 16 18300 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618300PE,10,11,44118,NIFTY,18300.0,PE
101123021644121,NIFTY 23 Feb 16 18350 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618350PE,10,11,44121,NIFTY,18350.0,PE
101123021644119,NIFTY 23 Feb 16 18350 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618350CE,10,11,44119,NIFTY,18350.0,CE
101123021644122,NIFTY 23 Feb 16 18400 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618400CE,10,11,44122,NIFTY,18400.0,CE
101123021644123,NIFTY 23 Feb 16 18400 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618400PE,10,11,44123,NIFTY,18400.0,PE
101123021644125,NIFTY 23 Feb 16 18450 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618450CE,10,11,44125,NIFTY,18450.0,CE
101123021644126,NIFTY 23 Feb 16 18450 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618450PE,10,11,44126,NIFTY,18450.0,PE
101123021644127,NIFTY 23 Feb 16 18500 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618500CE,10,11,44127,NIFTY,18500.0,CE
101123021644128,NIFTY 23 Feb 16 18500 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618500PE,10,11,44128,NIFTY,18500.0,PE
101123021644130,NIFTY 23 Feb 16 18550 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618550PE,10,11,44130,NIFTY,18550.0,PE
101123021644129,NIFTY 23 Feb 16 18550 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618550CE,10,11,44129,NIFTY,18550.0,CE
101123021644131,NIFTY 23 Feb 16 18600 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618600CE,10,11,44131,NIFTY,18600.0,CE
101123021644132,NIFTY 23 Feb 16 18600 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618600PE,10,11,44132,NIFTY,18600.0,PE
101123021644133,NIFTY 23 Feb 16 18650 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618650CE,10,11,44133,NIFTY,18650.0,CE
101123021644134,NIFTY 23 Feb 16 18650 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618650PE,10,11,44134,NIFTY,18650.0,PE
101123021644135,NIFTY 23 Feb 16 18700 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618700CE,10,11,44135,NIFTY,18700.0,CE
101123021644136,NIFTY 23 Feb 16 18700 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618700PE,10,11,44136,NIFTY,18700.0,PE
101123021644146,NIFTY 23 Feb 16 18750 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618750PE,10,11,44146,NIFTY,18750.0,PE
101123021644138,NIFTY 23 Feb 16 18750 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618750CE,10,11,44138,NIFTY,18750.0,CE
101123021644147,NIFTY 23 Feb 16 18800 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618800CE,10,11,44147,NIFTY,18800.0,CE
101123021644148,NIFTY 23 Feb 16 18800 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618800PE,10,11,44148,NIFTY,18800.0,PE
101123021644150,NIFTY 23 Feb 16 18850 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618850PE,10,11,44150,NIFTY,18850.0,PE
101123021644149,NIFTY 23 Feb 16 18850 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618850CE,10,11,44149,NIFTY,18850.0,CE
101123021644152,NIFTY 23 Feb 16 18900 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618900PE,10,11,44152,NIFTY,18900.0,PE
101123021644151,NIFTY 23 Feb 16 18900 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618900CE,10,11,44151,NIFTY,18900.0,CE
101123021644153,NIFTY 23 Feb 16 18950 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618950CE,10,11,44153,NIFTY,18950.0,CE
101123021644154,NIFTY 23 Feb 16 18950 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321618950PE,10,11,44154,NIFTY,18950.0,PE
101123021644155,NIFTY 23 Feb 16 19000 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619000CE,10,11,44155,NIFTY,19000.0,CE
101123021644156,NIFTY 23 Feb 16 19000 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619000PE,10,11,44156,NIFTY,19000.0,PE
101123021644157,NIFTY 23 Feb 16 19050 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619050CE,10,11,44157,NIFTY,19050.0,CE
101123021644158,NIFTY 23 Feb 16 19050 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619050PE,10,11,44158,NIFTY,19050.0,PE
101123021644159,NIFTY 23 Feb 16 19100 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619100CE,10,11,44159,NIFTY,19100.0,CE
101123021644160,NIFTY 23 Feb 16 19100 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619100PE,10,11,44160,NIFTY,19100.0,PE
101123021644162,NIFTY 23 Feb 16 19150 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619150PE,10,11,44162,NIFTY,19150.0,PE
101123021644161,NIFTY 23 Feb 16 19150 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619150CE,10,11,44161,NIFTY,19150.0,CE
101123021644163,NIFTY 23 Feb 16 19200 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619200CE,10,11,44163,NIFTY,19200.0,CE
101123021644164,NIFTY 23 Feb 16 19200 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619200PE,10,11,44164,NIFTY,19200.0,PE
101123021644165,NIFTY 23 Feb 16 19250 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619250CE,10,11,44165,NIFTY,19250.0,CE
101123021644166,NIFTY 23 Feb 16 19250 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619250PE,10,11,44166,NIFTY,19250.0,PE
101123021644169,NIFTY 23 Feb 16 19300 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619300PE,10,11,44169,NIFTY,19300.0,PE
101123021644167,NIFTY 23 Feb 16 19300 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619300CE,10,11,44167,NIFTY,19300.0,CE
101123021644171,NIFTY 23 Feb 16 19350 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619350CE,10,11,44171,NIFTY,19350.0,CE
101123021644182,NIFTY 23 Feb 16 19350 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619350PE,10,11,44182,NIFTY,19350.0,PE
101123021644183,NIFTY 23 Feb 16 19400 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619400CE,10,11,44183,NIFTY,19400.0,CE
101123021644184,NIFTY 23 Feb 16 19400 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619400PE,10,11,44184,NIFTY,19400.0,PE
101123021644185,NIFTY 23 Feb 16 19450 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619450CE,10,11,44185,NIFTY,19450.0,CE
101123021644186,NIFTY 23 Feb 16 19450 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619450PE,10,11,44186,NIFTY,19450.0,PE
101123021644188,NIFTY 23 Feb 16 19500 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619500PE,10,11,44188,NIFTY,19500.0,PE
101123021644187,NIFTY 23 Feb 16 19500 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619500CE,10,11,44187,NIFTY,19500.0,CE
101123021644190,NIFTY 23 Feb 16 19550 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619550PE,10,11,44190,NIFTY,19550.0,PE
101123021644189,NIFTY 23 Feb 16 19550 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619550CE,10,11,44189,NIFTY,19550.0,CE
101123021644193,NIFTY 23 Feb 16 19600 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619600CE,10,11,44193,NIFTY,19600.0,CE
101123021644196,NIFTY 23 Feb 16 19600 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619600PE,10,11,44196,NIFTY,19600.0,PE
101123021644197,NIFTY 23 Feb 16 19650 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619650CE,10,11,44197,NIFTY,19650.0,CE
101123021644198,NIFTY 23 Feb 16 19650 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619650PE,10,11,44198,NIFTY,19650.0,PE
101123021644199,NIFTY 23 Feb 16 19700 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619700CE,10,11,44199,NIFTY,19700.0,CE
101123021644200,NIFTY 23 Feb 16 19700 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619700PE,10,11,44200,NIFTY,19700.0,PE
101123021644201,NIFTY 23 Feb 16 19750 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619750CE,10,11,44201,NIFTY,19750.0,CE
101123021644202,NIFTY 23 Feb 16 19750 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619750PE,10,11,44202,NIFTY,19750.0,PE
101123021644205,NIFTY 23 Feb 16 19800 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619800PE,10,11,44205,NIFTY,19800.0,PE
101123021644203,NIFTY 23 Feb 16 19800 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619800CE,10,11,44203,NIFTY,19800.0,CE
101123021644206,NIFTY 23 Feb 16 19850 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619850CE,10,11,44206,NIFTY,19850.0,CE
101123021644208,NIFTY 23 Feb 16 19850 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619850PE,10,11,44208,NIFTY,19850.0,PE
101123021644209,NIFTY 23 Feb 16 19900 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619900CE,10,11,44209,NIFTY,19900.0,CE
101123021644210,NIFTY 23 Feb 16 19900 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619900PE,10,11,44210,NIFTY,19900.0,PE
101123021644217,NIFTY 23 Feb 16 19950 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619950PE,10,11,44217,NIFTY,19950.0,PE
101123021644211,NIFTY 23 Feb 16 19950 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321619950CE,10,11,44211,NIFTY,19950.0,CE
101123021644219,NIFTY 23 Feb 16 20000 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620000PE,10,11,44219,NIFTY,20000.0,PE
101123021644218,NIFTY 23 Feb 16 20000 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620000CE,10,11,44218,NIFTY,20000.0,CE
101123021644221,NIFTY 23 Feb 16 20050 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620050PE,10,11,44221,NIFTY,20050.0,PE
101123021644220,NIFTY 23 Feb 16 20050 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620050CE,10,11,44220,NIFTY,20050.0,CE
101123021644223,NIFTY 23 Feb 16 20100 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620100PE,10,11,44223,NIFTY,20100.0,PE
101123021644222,NIFTY 23 Feb 16 20100 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620100CE,10,11,44222,NIFTY,20100.0,CE
101123021644233,NIFTY 23 Feb 16 20150 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620150PE,10,11,44233,NIFTY,20150.0,PE
101123021644224,NIFTY 23 Feb 16 20150 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620150CE,10,11,44224,NIFTY,20150.0,CE
101123021644235,NIFTY 23 Feb 16 20200 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620200CE,10,11,44235,NIFTY,20200.0,CE
101123021644236,NIFTY 23 Feb 16 20200 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620200PE,10,11,44236,NIFTY,20200.0,PE
101123021644237,NIFTY 23 Feb 16 20250 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620250CE,10,11,44237,NIFTY,20250.0,CE
101123021644238,NIFTY 23 Feb 16 20250 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620250PE,10,11,44238,NIFTY,20250.0,PE
101123021644239,NIFTY 23 Feb 16 20300 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620300CE,10,11,44239,NIFTY,20300.0,CE
101123021644240,NIFTY 23 Feb 16 20300 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620300PE,10,11,44240,NIFTY,20300.0,PE
101123021644241,NIFTY 23 Feb 16 20350 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620350CE,10,11,44241,NIFTY,20350.0,CE
101123021644242,NIFTY 23 Feb 16 20350 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620350PE,10,11,44242,NIFTY,20350.0,PE
101123021644243,NIFTY 23 Feb 16 20400 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620400CE,10,11,44243,NIFTY,20400.0,CE
101123021644244,NIFTY 23 Feb 16 20400 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620400PE,10,11,44244,NIFTY,20400.0,PE
101123021644245,NIFTY 23 Feb 16 20450 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620450CE,10,11,44245,NIFTY,20450.0,CE
101123021644246,NIFTY 23 Feb 16 20450 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620450PE,10,11,44246,NIFTY,20450.0,PE
101123021644249,NIFTY 23 Feb 16 20500 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620500CE,10,11,44249,NIFTY,20500.0,CE
101123021644258,NIFTY 23 Feb 16 20500 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620500PE,10,11,44258,NIFTY,20500.0,PE
101123021644260,NIFTY 23 Feb 16 20550 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620550PE,10,11,44260,NIFTY,20550.0,PE
101123021644259,NIFTY 23 Feb 16 20550 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620550CE,10,11,44259,NIFTY,20550.0,CE
101123021644261,NIFTY 23 Feb 16 20600 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620600CE,10,11,44261,NIFTY,20600.0,CE
101123021644262,NIFTY 23 Feb 16 20600 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620600PE,10,11,44262,NIFTY,20600.0,PE
101123021644272,NIFTY 23 Feb 16 20650 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620650PE,10,11,44272,NIFTY,20650.0,PE
101123021644263,NIFTY 23 Feb 16 20650 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620650CE,10,11,44263,NIFTY,20650.0,CE
101123021644274,NIFTY 23 Feb 16 20700 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620700PE,10,11,44274,NIFTY,20700.0,PE
101123021644273,NIFTY 23 Feb 16 20700 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620700CE,10,11,44273,NIFTY,20700.0,CE
101123021644276,NIFTY 23 Feb 16 20750 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620750PE,10,11,44276,NIFTY,20750.0,PE
101123021644275,NIFTY 23 Feb 16 20750 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620750CE,10,11,44275,NIFTY,20750.0,CE
101123021644284,NIFTY 23 Feb 16 20800 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620800PE,10,11,44284,NIFTY,20800.0,PE
101123021644283,NIFTY 23 Feb 16 20800 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620800CE,10,11,44283,NIFTY,20800.0,CE
101123021644285,NIFTY 23 Feb 16 20850 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620850CE,10,11,44285,NIFTY,20850.0,CE
101123021644289,NIFTY 23 Feb 16 20850 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620850PE,10,11,44289,NIFTY,20850.0,PE
101123021636846,NIFTY 23 Feb 16 20900 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620900PE,10,11,36846,NIFTY,20900.0,PE
101123021636845,NIFTY 23 Feb 16 20900 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620900CE,10,11,36845,NIFTY,20900.0,CE
101123021636848,NIFTY 23 Feb 16 20950 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620950PE,10,11,36848,NIFTY,20950.0,PE
101123021636847,NIFTY 23 Feb 16 20950 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321620950CE,10,11,36847,NIFTY,20950.0,CE
101123021647623,NIFTY 23 Feb 16 21000 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621000PE,10,11,47623,NIFTY,21000.0,PE
101123021647611,NIFTY 23 Feb 16 21000 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621000CE,10,11,47611,NIFTY,21000.0,CE
101123021647632,NIFTY 23 Feb 16 21050 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621050PE,10,11,47632,NIFTY,21050.0,PE
101123021647624,NIFTY 23 Feb 16 21050 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621050CE,10,11,47624,NIFTY,21050.0,CE
101123021638968,NIFTY 23 Feb 16 21100 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621100CE,10,11,38968,NIFTY,21100.0,CE
101123021638969,NIFTY 23 Feb 16 21100 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621100PE,10,11,38969,NIFTY,21100.0,PE
101123021639503,NIFTY 23 Feb 16 21150 PE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621150PE,10,11,39503,NIFTY,21150.0,PE
101123021639500,NIFTY 23 Feb 16 21150 CE,14,50,0.05,0915-1530|1815-1915:1,2023-02-09,2023-02-16,NSE:NIFTY2321621150CE,10,11,39500,NIFTY,21150.0,CE
